source,category_name,article_id,url,title,published_date,tags,thumbnail_url,is_meme_related,meme_signal_terms,heading_count,detail_fetch_status,list_page,list_position,content_hash,parser_version,collected_at
gogumafarm,최신 밈과 트렌드,%eb%a7%88%ec%bc%80%ed%8c%85%ec%97%90-%eb%b0%94%eb%a1%9c-%ec%a0%81%ec%9a%a9%ed%95,https://gogumafarm.kr/%eb%a7%88%ec%bc%80%ed%8c%85%ec%97%90-%eb%b0%94%eb%a1%9c-%ec%a0%81%ec%9a%a9%ed%95%98%eb%8a%94-%ec%bd%98%ed%85%90%ec%b8%a0-%ec%86%8c%ec%9e%ac-%ed%94%84%eb%b0%95%ec%bd%94%eb%93%9c-%eb%b0%88/,"마케팅에 바로 적용하는 콘텐츠 소재 [프박코드, 밈]",2023-02-15,X(트위터)|밈|바이럴,https://gogumafarm.kr/wp-content/uploads/2023/02/IMG_7475-35.jpg,true,X(트위터)|밈|바이럴,0,success,1,55,bf0e7ba8fa7ddf4da18fda653f785801f71b2ede5093dbfaed39c0545d6df120,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ec%a7%80%ea%b8%88-%eb%8b%b9%ec%9e%a5-%ec%8d%a8%eb%a8%b9%ec%96%b4%ec%95%bc-%ed%9,https://gogumafarm.kr/%ec%a7%80%ea%b8%88-%eb%8b%b9%ec%9e%a5-%ec%8d%a8%eb%a8%b9%ec%96%b4%ec%95%bc-%ed%95%98%eb%8a%94-%eb%b0%88-%eb%91%90-%ea%b0%80%ec%a7%80/,지금 당장 써먹어야 하는 밈 두 가지!,2023-02-02,밈|바이럴,https://gogumafarm.kr/wp-content/uploads/2023/02/IMG_7475-24.jpg,true,밈|바이럴,0,success,1,56,8f86e72c6291898a50a79ac92c02c17c136a10221c696c9d3ea9d9ce4110f282,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ea%be%b8%ec%9b%a8%ec%95%a1-%eb%b0%88-%eb%aa%a8%eb%a5%b8%eb%8b%a4%eb%a9%b4-%ec%b,https://gogumafarm.kr/%ea%be%b8%ec%9b%a8%ec%95%a1-%eb%b0%88-%eb%aa%a8%eb%a5%b8%eb%8b%a4%eb%a9%b4-%ec%b5%9c%ec%8b%a0-%eb%b0%88-%ec%a0%95%eb%a6%ac/,꾸웨액 밈 모른다면? 최신 밈 정리,2023-01-30,MZ세대|밈,https://gogumafarm.kr/wp-content/uploads/2023/01/고구마팜-아티클썸네일_2023밈수정2.jpg,true,밈,6,success,1,57,024260fcea675fc9edfbfc6b9744d5443ed02d4a10e8acd75f4a2c46f0f0c153,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ed%8a%b8%ec%9c%84%ed%84%b0%ec%97%90%ec%84%9c-%ed%99%94%ec%a0%9c%ec%9d%b8-%ec%b5,https://gogumafarm.kr/%ed%8a%b8%ec%9c%84%ed%84%b0%ec%97%90%ec%84%9c-%ed%99%94%ec%a0%9c%ec%9d%b8-%ec%b5%9c%ec%8b%a0-%eb%b0%88-%eb%b3%b4%eb%a5%b4%ec%a1%b0%ec%9d%b4-%eb%b0%88-%ea%b1%b0%ec%b9%a0%ea%b2%8c-%ed%8c%8c-%eb%aa%a8/,"트위터에서 화제인 최신 밈 [보르조이 밈, 거칠게 파 모나리자 스마일]",2023-01-19,X(트위터)|밈|바이럴,https://gogumafarm.kr/wp-content/uploads/2023/01/IMG_7475-15.jpg,true,X(트위터)|밈|바이럴,0,success,1,58,338c4791e8e2890e8c17f14899132d3f3a81f120e073714e5bda70bdafead527,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%eb%8d%94-%ea%b8%80%eb%a1%9c%eb%a6%ac-%ed%99%94%ec%a0%9c%ec%84%b1-%ed%99%9c%ec%9,https://gogumafarm.kr/%eb%8d%94-%ea%b8%80%eb%a1%9c%eb%a6%ac-%ed%99%94%ec%a0%9c%ec%84%b1-%ed%99%9c%ec%9a%a9%eb%b2%95/,더 글로리 명대사 마케팅 활용법 [밈],2023-01-17,OTT|밈,https://gogumafarm.kr/wp-content/uploads/2023/01/IMG_7475-13.jpg,true,밈,0,success,1,59,b5871654d1dbbeed7e0a020ab40aef93c450da6741be7d61a72dede71b805f90,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ec%88%8f%ed%8f%bc-%ec%9c%a0%ed%96%89-%eb%b0%88-%ea%b2%b0%ec%82%b0,https://gogumafarm.kr/%ec%88%8f%ed%8f%bc-%ec%9c%a0%ed%96%89-%eb%b0%88-%ea%b2%b0%ec%82%b0/,"숏폼 유행 밈 결산 [챌린지, 유튜브 쇼츠, 틱톡]",2023-01-12,MZ세대|밈|바이럴|숏폼,https://gogumafarm.kr/wp-content/uploads/2023/01/IMG_7475-5.jpg,true,밈|바이럴|숏폼|유행|챌린지|틱톡,1,success,1,60,8cbf0daa06a6581c95138e7e5b0dce979b3df3fb47ab8d22f503dece2f2dab11,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ed%8a%b8%ec%9c%84%ed%84%b0-%ec%b5%9c%ec%8b%a0-%ec%9c%a0%ed%96%89-%eb%b0%88-%ec%,https://gogumafarm.kr/%ed%8a%b8%ec%9c%84%ed%84%b0-%ec%b5%9c%ec%8b%a0-%ec%9c%a0%ed%96%89-%eb%b0%88-%ec%b6%95%eb%b3%b5%ec%9d%b4-%eb%81%9d%ec%9d%b4-%ec%97%86%eb%84%a4-%eb%a8%b8%ec%84%a0-%ea%b3%a0%eb%af%bc-%ec%9e%88%eb%82%98/,"트위터 최신 유행 밈 [축복이 끝이 없네, 머선 고민 있나]",2022-12-27,밈,https://gogumafarm.kr/wp-content/uploads/2023/01/제목_없는_아트워크-12.jpg,true,밈|유행,0,success,1,61,4e932808e431649e9aad4418b4db30e483daed0bd278b4ab3428b70d523f1a1e,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ec%9a%94%ec%a6%98-%ed%8a%b8%ec%9c%84%ed%84%b0-%ed%99%9c%ec%9a%a9%eb%b2%95-%eb%b,https://gogumafarm.kr/%ec%9a%94%ec%a6%98-%ed%8a%b8%ec%9c%84%ed%84%b0-%ed%99%9c%ec%9a%a9%eb%b2%95-%eb%b0%88/,요즘 트위터 활용법 [밈],2022-12-15,X(트위터)|밈,https://gogumafarm.kr/wp-content/uploads/2023/01/제목_없는_아트워크-4.jpg,true,X(트위터)|밈,0,success,1,62,2f134a66bce5522fcc97175f6ad0b87a858ece86c7bd336902663ee0ffa6c935,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,2022%eb%85%84-%eb%b0%88-%ec%b5%9c%ec%a2%85-%ec%a0%95%eb%a6%ac,https://gogumafarm.kr/2022%eb%85%84-%eb%b0%88-%ec%b5%9c%ec%a2%85-%ec%a0%95%eb%a6%ac/,2022년 밈 최종 정리,2022-12-13,MZ세대|밈,https://gogumafarm.kr/wp-content/uploads/2023/01/고구마팜-아티클썸네일_221212_밈어워즈-1.jpg,true,밈,11,success,1,63,7a7549dca60313cf59e6fcebda6c642987e9c6ddf6f1ac731bf655d555551cf0,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ec%9a%94%ec%a6%98-%ec%93%b0%ea%b8%b0-%ec%a2%8b%ec%9d%80-2022-%ec%b5%9c%ec%8b%a0,https://gogumafarm.kr/%ec%9a%94%ec%a6%98-%ec%93%b0%ea%b8%b0-%ec%a2%8b%ec%9d%80-2022-%ec%b5%9c%ec%8b%a0-%eb%b0%88-%eb%aa%a8%ec%9d%8c/,요즘 쓰기 좋은 2022 최신 밈 모음,2022-11-18,MZ세대|밈,https://gogumafarm.kr/wp-content/uploads/2023/01/고구마팜-아티클썸네일_221118_밈활용_수정.jpg,true,밈,7,success,1,64,8db7c50cb057990596e0f89161dd5725e5594ce02b70120c5be9c3dd827eed4c,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ec%9a%94%ec%a6%98-%eb%b0%88-%ed%99%9c%ec%9a%a9%ed%95%b4-%ec%84%bc%ec%8a%a4-%ec%,https://gogumafarm.kr/%ec%9a%94%ec%a6%98-%eb%b0%88-%ed%99%9c%ec%9a%a9%ed%95%b4-%ec%84%bc%ec%8a%a4-%ec%9e%88%ea%b2%8c-sns-%ec%9a%b4%ec%98%81%ed%95%98%ea%b8%b0/,요즘 밈 활용해 센스 있게 SNS 운영하기,2022-11-15,X(트위터)|밈,https://gogumafarm.kr/wp-content/uploads/2022/11/고구마팜-아티클썸네일_221115_밈2_수정2.jpg,true,SNS|X(트위터)|밈,5,success,1,65,92278659aff01ce168b3038f70e27533c735e9e7177fe8ec508e281623fece8e,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ed%8a%b8%ec%9c%84%ed%84%b0%ec%97%90%ec%84%9c-%ed%99%94%ec%a0%9c%ec%9d%b8-%eb%b0,https://gogumafarm.kr/%ed%8a%b8%ec%9c%84%ed%84%b0%ec%97%90%ec%84%9c-%ed%99%94%ec%a0%9c%ec%9d%b8-%eb%b0%88%ea%b3%bc-%ed%8a%b8%eb%a0%8c%eb%93%9c%eb%a5%bc-%ec%95%8c%ea%b3%a0-%ec%8b%b6%eb%8b%a4%eb%a9%b4-%ed%81%b4%eb%a6%ad/,트위터에서 화제인 밈과 트렌드를 알고 싶다면? 클릭!,2022-08-17,X(트위터)|밈,https://gogumafarm.kr/wp-content/uploads/2022/08/고구마말랭이-91.jpg,true,X(트위터)|밈|트렌드,0,success,1,66,d52753119737d8f14dc7ad647db4c5106652978bf099301ce3e76bbf6db95a70,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%eb%b8%8c%eb%9e%9c%eb%93%9c-sns-%ea%b3%84%ec%a0%95%ec%9d%b4-%ed%99%9c%ec%9a%a9%e,https://gogumafarm.kr/%eb%b8%8c%eb%9e%9c%eb%93%9c-sns-%ea%b3%84%ec%a0%95%ec%9d%b4-%ed%99%9c%ec%9a%a9%ed%95%98%ea%b8%b0-%ec%a2%8b%ec%9d%80-%ec%b5%9c%ec%8b%a0-%eb%b0%88%ec%9d%84-%ec%b0%be%ea%b3%a0-%ec%9e%88%eb%8b%a4%eb%a9%b4/,브랜드 SNS 계정이 활용하기 좋은 최신 밈을 찾고 있다면? 클릭!,2022-08-05,X(트위터)|밈,https://gogumafarm.kr/wp-content/uploads/2022/08/고구마말랭이-58.jpg,true,SNS|X(트위터)|밈,0,success,1,67,5dba082f414d43325942548649b9f0e1705ba3d7f0ee04f73dfaa275ad71b4de,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ec%a7%80%ea%b8%88-%ed%99%9c%ec%9a%a9%ed%95%98%ea%b8%b0-%ec%a2%8b%ec%9d%80-%eb%b,https://gogumafarm.kr/%ec%a7%80%ea%b8%88-%ed%99%9c%ec%9a%a9%ed%95%98%ea%b8%b0-%ec%a2%8b%ec%9d%80-%eb%b0%88%ec%9d%84-%ec%95%8c%ea%b3%a0-%ec%8b%b6%eb%8b%a4%eb%a9%b4-%ed%81%b4%eb%a6%ad/,지금 활용하기 좋은 밈을 알고 싶다면? 클릭!,2022-07-28,X(트위터)|밈|유튜브,https://gogumafarm.kr/wp-content/uploads/2022/07/고구마말랭이-82.jpg,true,X(트위터)|밈,0,success,1,68,34cda6fcf1c6a9c5e14d0630e2133c5ed2e3d881eeb8b909fc1c9a18fc98c44a,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ec%9d%b8%ea%b8%b0-%eb%93%9c%eb%9d%bc%eb%a7%88%ec%9d%98-%ed%99%94%ec%a0%9c%ec%84,https://gogumafarm.kr/%ec%9d%b8%ea%b8%b0-%eb%93%9c%eb%9d%bc%eb%a7%88%ec%9d%98-%ed%99%94%ec%a0%9c%ec%84%b1%ec%9d%84-%ed%99%9c%ec%9a%a9%ed%95%a0-%eb%b0%a9%eb%b2%95%ec%9d%b4-%ea%b6%81%ea%b8%88%ed%95%98%eb%8b%a4%eb%a9%b4/,인기 드라마의 화제성을 활용할 방법이 궁금하다면? 클릭!,2022-07-26,넷플릭스|밈|숏폼,https://gogumafarm.kr/wp-content/uploads/2022/07/고구마말랭이-80.jpg,true,밈|숏폼,0,success,1,69,c9216dc0a9f6fa232aa52a894c083867e2d698a57deb2b81f187a91232dcbd87,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ed%8a%b8%ec%9c%84%ed%84%b0%ec%97%90%ec%84%9c-%ed%99%94%ec%a0%9c%ea%b0%80-%eb%90,https://gogumafarm.kr/%ed%8a%b8%ec%9c%84%ed%84%b0%ec%97%90%ec%84%9c-%ed%99%94%ec%a0%9c%ea%b0%80-%eb%90%9c-%eb%b0%88%ea%b3%bc-%ec%9c%a0%ed%8a%9c%eb%b8%8c-%ec%86%8c%ec%8b%9d%ec%9d%b4-%ea%b6%81%ea%b8%88%ed%95%98%eb%8b%a4/,트위터에서 화제가 된 밈과 유튜브 소식이 궁금하다면 클릭!,2022-06-02,밈|유튜브,https://gogumafarm.kr/wp-content/uploads/2022/06/고구마말랭이-25.jpg,true,밈,0,success,1,70,0aa867fd23f13c3be2d82fa95833bba112ef40f70bc3090a5d369d431659a58e,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ec%96%b4-%eb%82%9c%eb%8d%b0-%ec%9a%94%ec%a6%98-%eb%b0%88-%ec%95%8c%eb%a0%a4%eb%,https://gogumafarm.kr/%ec%96%b4-%eb%82%9c%eb%8d%b0-%ec%9a%94%ec%a6%98-%eb%b0%88-%ec%95%8c%eb%a0%a4%eb%8b%ac%eb%9d%bc%ea%b3%a0-%ec%96%b4-%ec%95%8c%ec%95%98%ec%96%b4-%eb%81%88%ec%96%b4/,어. 난데. 요즘 밈 알려달라고? 어. 알았어. 끈어.,2022-05-20,MZ세대|밈,https://gogumafarm.kr/wp-content/uploads/2023/01/고구마팜밈정리_썸네일.jpg,true,밈,7,success,1,71,7f1abcb89f74b9a370ad721fadc16eb0fb0fb479a3a31dbb8922b15c5c7d8c8e,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
gogumafarm,최신 밈과 트렌드,%ed%8a%b8%ec%9c%84%ed%84%b0%ec%97%90%ec%84%9c-%ea%b0%80%ec%9e%a5-%ed%95%ab%ed%95,https://gogumafarm.kr/%ed%8a%b8%ec%9c%84%ed%84%b0%ec%97%90%ec%84%9c-%ea%b0%80%ec%9e%a5-%ed%95%ab%ed%95%9c-4%ec%9b%94%ec%9d%98-%ec%86%8c%ec%8b%9d%ec%9d%b4-%ea%b6%81%ea%b8%88%ed%95%98%eb%8b%a4%eb%a9%b4-%ed%81%b4%eb%a6%ad/,트위터에서 가장 핫한 4월의 소식이 궁금하다면 클릭!,2022-04-25,X(트위터)|밈,https://gogumafarm.kr/wp-content/uploads/2022/04/고구마말랭이-44.jpg,true,X(트위터)|밈,1,success,1,72,fd3d7da5b6b27558d3c00bdc020b3a33e3f48cb0965016735d164c3814933e71,2026-07-09.api_terms.1,2026-07-09T15:19:51+09:00
