original_food_name,business_category,product_group,view_type,image_path,bbox_found,bbox_ratio,bbox_40_70_match,center_score,blur_score,blur_score_normalized,actual_width,actual_height,resolution_score,representative_score
슈크림크로와상,bakery,pastry,front,data\raw\images\VS1\C\02\C02071\07\단면\C_02_C02071_슈크림크로와상_07_07.jpg,True,0.6169634908221363,True,0.9895659612310727,231.83658170698766,0.017215380923560324,3024,3024,0.5672892720306514,0.7354062553586315
애플크럼블,restaurant,delivery_food,side,data\raw\images\VS1\C\02\C02080\05\측면\C_02_C02080_애플크럼블_05_03.jpg,True,0.5888609408643418,True,0.9925324141979351,197.76105252827375,0.012765092162568334,3024,3024,0.5672892720306514,0.7354061334964918
치킨샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12147\21\측면\B_12_B12147_치킨샐러드_21_03.jpg,True,0.5812882031089032,True,0.9766057329956842,380.6729199180423,0.03665351436219291,3024,3024,0.5672892720306514,0.7354058135757414
약밥,restaurant,delivery_food,front,data\raw\images\VS1\C\01\C01016\21\정위\C_01_C01016_약밥_21_10.jpg,True,0.4298351326308947,True,0.9884889114344598,243.0811283097116,0.018683926844185756,3024,3024,0.5672892720306514,0.7353768496037727
클럽샌드위치,cafe,brunch,side,data\raw\images\VS1\B\11\B11118\02\측면\B_11_B11118_클럽샌드위치_02_03.jpg,True,0.49299352862239876,True,0.9922825999324797,314.25947423848453,0.027979870312928493,2992,2992,0.5472807577692635,0.735372867707719
닭윙간장치킨,restaurant,chicken,side,data\raw\images\VS1\B\11\B11026\19\측면\B_11_B11026_닭윙간장치킨_19_07.jpg,True,0.4480361268641041,True,0.9786754507687505,469.7574713287976,0.04828802122023903,2992,2992,0.5472807577692635,0.7353523531400624
로제치킨(뼈),restaurant,chicken,side,data\raw\images\VS1\B\12\B12065\27\측면\B_12_B12065_로제치킨(뼈)_27_01.jpg,True,0.5407186217136866,True,0.9871761107476051,256.94860188023006,0.0204950289242316,3024,3024,0.5672892720306514,0.7353452298137255
케이준샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12152\21\측면\B_12_B12152_케이준샐러드_21_01.jpg,True,0.6447830200195312,True,0.9693353154919774,461.81877358773545,0.047251221552399074,3024,3024,0.5672892720306514,0.7353442297626707
빈대떡,restaurant,delivery_food,front,data\raw\images\VS1\B\12\B12097\04\정위\B_12_B12097_빈대떡_04_09.jpg,True,0.47023417615786,True,0.9895441504199637,344.4341519448901,0.03192070504975944,2992,2992,0.5472807577692635,0.7353394998013304
명란바게트,bakery,bread,side,data\raw\images\VS1\C\02\C02041\20\측면\C_02_C02041_명란바게트_20_02.jpg,True,0.5139268785728733,True,0.9676952338915829,480.2593058216753,0.04965956840204029,3024,3024,0.5672892720306514,0.7353338746524806
소세지크로와상,pub,grilled_side,front,data\raw\images\VS1\C\02\C02067\03\단면\C_02_C02067_소세지크로와상_03_08.jpg,True,0.4833404409652121,True,0.9845613274588702,286.489174519059,0.024353049080525175,3024,3024,0.5672892720306514,0.7353323988583637
마라떡볶이,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11038\29\측면\B_11_B11038_마라떡볶이_29_04.jpg,True,0.503957297519458,True,0.9506210289803491,675.4042312729075,0.07514563683389132,3024,3024,0.5672892720306514,0.7353088268654807
찰순대,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12139\20\정위\B_12_B12139_찰순대_20_09.jpg,True,0.5109675857865099,True,0.9827681670161357,304.9700523168142,0.02676666508998667,3024,3024,0.5672892720306514,0.7352771739274357
닭계장,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12048\23\측면\B_12_B12048_닭계장_23_02.jpg,True,0.5665014411739016,True,0.9829703507744004,301.4420845728446,0.026305909950490907,3024,3024,0.5672892720306514,0.7352456780270159
연어샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12119\03\측면\B_12_B12119_연어샐러드_03_02.jpg,True,0.43838986841902294,True,0.9849372672839156,278.5491240659244,0.023316072747509995,3024,3024,0.5672892720306514,0.7352377855392743
호두과자,restaurant,delivery_food,side,data\raw\images\VS1\C\02\C02144\10\측면\C_02_C02144_호두과자_10_01.jpg,True,0.615709696416701,True,0.9904610492845787,214.46562575023293,0.014946721509451406,3024,3024,0.5672892720306514,0.7352210498918614
쑥버무리,restaurant,korean_food,front,data\raw\images\VS1\C\01\C01013\06\단면\C_01_C01013_쑥버무리_06_08.jpg,True,0.601342211553117,True,0.9791523825831693,344.2975866306793,0.0319028695209321,3024,3024,0.5672892720306514,0.7352196794837349
순대전골,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12109\18\정위\B_12_B12109_순대전골_18_10.jpg,True,0.595663983268796,True,0.9836541340640067,291.69394018676405,0.025032795241857097,3024,3024,0.5672892720306514,0.7351961900721711
우럭초밥,restaurant,japanese_food,front,data\raw\images\VS1\B\12\B12125\22\정위\B_12_B12125_우럭초밥_22_09.jpg,True,0.3938696340841368,False,0.9614868685302632,751.4058724541139,0.08507150615177565,3024,3024,0.5672892720306514,0.7351896824176514
빨간참치김밥,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11054\29\측면\B_11_B11054_빨간참치김밥_29_03.jpg,True,0.4030108190823917,True,0.997103538889249,136.47125289898923,0.004760599993917278,3024,3024,0.5672892720306514,0.7351765724701558
쇠고기수프,restaurant,western_food,side,data\raw\images\VS1\C\04\C04002\12\측면\C_04_C04002_쇠고기수프_12_07.jpg,True,0.49500107972955765,True,0.9881786282816084,238.59965152578505,0.01809864273430278,3024,3024,0.5672892720306514,0.7351667078359406
불고기피자(팬),restaurant,korean_food,side,data\raw\images\VS1\B\11\B11052\24\측면\B_11_B11052_불고기피자(팬)_24_07.jpg,True,0.6813269723148337,True,0.8487113810039641,1839.5344041621984,0.22718187954548308,3024,3024,0.5672892720306514,0.7351431810148835
초코크레이프,dessert,cake,front,data\raw\images\VS1\C\02\C02113\03\단면\C_02_C02113_초코크레이프_03_07.jpg,True,0.3994112264788957,False,0.9844939756113028,298.6976936690173,0.02594749051315755,3024,3024,0.5672892720306514,0.7351159047596537
호두과자,restaurant,delivery_food,side,data\raw\images\VS1\C\02\C02144\26\측면\C_02_C02144_호두과자_26_03.jpg,True,0.572575792908946,True,0.9672103136761541,477.0550546834098,0.04924109088542622,3024,3024,0.5672892720306514,0.7351047030845291
호두과자,restaurant,delivery_food,side,data\raw\images\VS1\C\02\C02144\10\측면\C_02_C02144_호두과자_10_04.jpg,True,0.6207744659823453,True,0.990937761527975,204.53179435996648,0.013649355943744857,3024,3024,0.5672892720306514,0.7351045904517391
마늘바게트,bakery,bread,front,data\raw\images\VS1\C\02\C02034\18\정위\C_02_C02034_마늘바게트_18_09.jpg,True,0.6019584813171026,True,0.9794037386107284,336.9961052718255,0.030949290773571152,3024,3024,0.5672892720306514,0.7351043705425303
콩나물불고기(콩불),restaurant,korean_food,front,data\raw\images\VS1\B\12\B12157\12\정위\B_12_B12157_콩나물불고기(콩불)_12_10.jpg,True,0.4003438016528926,True,0.9818181818181818,308.62076215987963,0.027243450436416034,3024,3024,0.5672892720306514,0.7350875354373354
딸기롤케잌,dessert,cake,side,data\raw\images\VS1\C\02\C02025\11\측면\C_02_C02025_딸기롤케잌_11_02.jpg,True,0.48566945267878214,True,0.9879021237489735,238.5019490762092,0.01808588272371018,3024,3024,0.5672892720306514,0.7350812044740317
앙버터치아바타,bakery,bread,side,data\raw\images\VS1\C\02\C02077\29\측면\C_02_C02077_앙버터치아바타_29_06.jpg,True,0.4655922120064899,True,0.997035453771167,133.4492995954379,0.0043659307063912,3024,3024,0.5672892720306514,0.7350772130772261
크림떡볶이,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11117\14\측면\B_11_B11117_크림떡볶이_14_02.jpg,True,0.5372585162322817,True,0.9916895604828172,194.3410620014943,0.01231843892574837,3024,3024,0.5672892720306514,0.7350639467345925
시나몬롤,bakery,bread,front,data\raw\images\VS1\C\02\C02072\23\단면\C_02_C02072_시나몬롤_23_07.jpg,True,0.5609551376982932,True,0.978780646865237,342.4637978563743,0.03166337538044431,3024,3024,0.5672892720306514,0.7350602599402576
캘리포니아롤,restaurant,delivery_food,side,data\raw\images\VS1\B\12\B12151\14\측면\B_12_B12151_캘리포니아롤_14_07.jpg,True,0.5157089784907848,True,0.997492296175557,127.08739933377478,0.003535061930016706,3024,3024,0.5672892720306514,0.735048092043268
시나몬크로플,dessert,cake,front,data\raw\images\VS1\C\02\C02073\16\단면\C_02_C02073_시나몬크로플_16_07.jpg,True,0.6076737584322821,True,0.9870666299329066,361.1523641791287,0.034104115661512675,2992,2992,0.5472807577692635,0.735032925777564
연유빵,bakery,bread,front,data\raw\images\VS1\C\02\C02086\22\단면\C_02_C02086_연유빵_22_07.jpg,True,0.5244131151781674,True,0.9837378916724676,283.77755337995563,0.023998909398170412,3024,3024,0.5672892720306514,0.7350145401859719
꼬마김밥,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11015\10\측면\B_11_B11015_꼬마김밥_10_07.jpg,True,0.499247146321626,True,0.9440488495104778,739.3335822090412,0.08349485631266938,3024,3024,0.5672892720306514,0.7350070169202748
완두앙금빵,bakery,bread,side,data\raw\images\VS1\C\02\C02091\22\측면\C_02_C02091_완두앙금빵_22_01.jpg,True,0.5818586602582108,True,0.9709339082331695,429.54191776567046,0.04303584083294648,3024,3024,0.5672892720306514,0.7349807314411378
코다리냉면,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12154\27\정위\B_12_B12154_코다리냉면_27_10.jpg,True,0.4742082672351112,True,0.9897111500349002,213.14221475473352,0.014773883076083119,3024,3024,0.5672892720306514,0.7349615124302843
순대전골,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12109\17\측면\B_12_B12109_순대전골_17_05.jpg,True,0.5351734076013912,True,0.9848380964241232,268.7554690325398,0.02203701431541585,3024,3024,0.5672892720306514,0.7349522225949178
소고기타다끼초밥,restaurant,japanese_food,front,data\raw\images\VS1\B\12\B12108\29\정위\B_12_B12108_소고기타다끼초밥_29_09.jpg,True,0.4518745469677043,True,0.9987046632124353,224.1491677642785,0.01621139910156407,2992,2992,0.5472807577692635,0.7349457924494328
민트초코마카롱,dessert,cookie_macaron,side,data\raw\images\VS1\C\02\C02044\21\측면\C_02_C02044_민트초코마카롱_21_01.jpg,True,0.57923987829281,True,0.9914670125586353,191.35601393193664,0.011928589488479129,3024,3024,0.5672892720306514,0.734919212469884
초코스무디,cafe,smoothie,front,data\raw\images\VS1\D\08\D08020\23\정위\D_08_D08020_초코스무디_23_03.jpg,True,0.4684623408728979,True,0.9959564774367092,139.4153041541919,0.005145095217574645,3024,3024,0.5672892720306514,0.7349093530791253
갈비치킨,restaurant,meat_grill,side,data\raw\images\VS1\B\11\B11004\03\측면\B_11_B11004_갈비치킨_03_01.jpg,True,0.4222026259063296,True,0.9587500896044638,566.5091690288541,0.0609238629300847,3024,3024,0.5672892720306514,0.7349031902719536
감자핫도그,restaurant,delivery_food,side,data\raw\images\VS1\C\02\C02003\25\측면\C_02_C02003_감자핫도그_25_06.jpg,True,0.5841241749598167,True,0.9874235010715751,236.8430835856366,0.017869233690617416,3024,3024,0.5672892720306514,0.7348942878641935
모둠순대,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12078\05\측면\B_12_B12078_모둠순대_05_01.jpg,True,0.33906882721497217,False,0.9481207950872808,2729.057599332397,0.34335425231615974,3024,3024,0.5672892720306514,0.7348857036071145
먹태,pub,grilled_side,front,data\raw\images\VS1\B\12\B12072\12\정위\B_12_B12072_먹태_12_09.jpg,True,0.4477813616135823,True,0.9922825999324797,180.6746089507653,0.010533590271005353,3024,3024,0.5672892720306514,0.7348848888385425
가리비초밥,restaurant,japanese_food,side,data\raw\images\VS1\B\12\B12001\01\측면\B_12_B12001_가리비초밥_01_05.jpg,True,0.4171711796908117,True,0.9927764346984349,173.13799072360885,0.009549302478545966,3024,3024,0.5672892720306514,0.7348361817098373
차돌된장찌개,cafe,tea,side,data\raw\images\VS1\B\12\B12138\19\측면\B_12_B12138_차돌된장찌개_19_08.jpg,True,0.43375086007380975,True,0.9942922374429227,155.06390177961632,0.007188813387657094,3024,3024,0.5672892720306514,0.7348188247150058
콘수프,restaurant,western_food,side,data\raw\images\VS1\C\04\C04004\25\측면\C_04_C04004_콘수프_25_02.jpg,True,0.397253919590047,False,0.9881098576775829,317.07750718184127,0.02834790745389708,3024,3024,0.5672892720306514,0.7347931092399431
볼로네제토마토파스타,restaurant,western_food,side,data\raw\images\VS1\A\14\A14060\23\측면\A_14_A14060_볼로네제토마토파스타_23_04.jpg,True,0.5155902020162587,True,0.9872004343493539,235.25141734007835,0.017661360927535487,3024,3024,0.5672892720306514,0.7347857932949109
머랭쿠키,dessert,cookie_macaron,front,data\raw\images\VS1\C\02\C02039\28\정위\C_02_C02039_머랭쿠키_28_10.jpg,True,0.5389918480210742,True,0.9826971148825889,286.27604476797023,0.02432521418085483,3024,3024,0.5672892720306514,0.7347675681055452
치킨샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12147\21\측면\B_12_B12147_치킨샐러드_21_02.jpg,True,0.4925826126148781,True,0.9803308266707498,311.6241542429985,0.027635695615126434,3024,3024,0.5672892720306514,0.7347197779288478
순살후라이드치킨,restaurant,chicken,front,data\raw\images\VS1\B\11\B11076\09\정위\B_11_B11076_순살후라이드치킨_09_09.jpg,True,0.4604562913600813,True,0.986370957732232,241.96076511629562,0.018537606600654427,3024,3024,0.5672892720306514,0.734712199444398
티라미수,dessert,cake,front,data\raw\images\VS1\C\02\C02135\27\단면\C_02_C02135_티라미수_27_08.jpg,True,0.5464821423262706,True,0.9907030193354306,192.16303238015664,0.012033986681614138,3024,3024,0.5672892720306514,0.7347110939415497
레몬아이스티,cafe,tea,front,data\raw\images\VS1\D\07\D07007\22\정위\D_07_D07007_레몬아이스티_22_03.jpg,True,0.4810946968338773,True,0.9922053396448036,174.763767359136,0.009761630083233306,3024,3024,0.5672892720306514,0.7347073187146854
주꾸미삽겹살볶음,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12136\28\정위\B_12_B12136_주꾸미삽겹살볶음_28_10.jpg,True,0.43622199007353796,True,0.9869371440010577,234.78679530157632,0.017600680953199343,3024,3024,0.5672892720306514,0.7346946701955548
볼로네제토마토파스타,restaurant,western_food,side,data\raw\images\VS1\A\14\A14060\23\측면\A_14_A14060_볼로네제토마토파스타_23_05.jpg,True,0.4647975424318843,True,0.9858919865779243,246.77881422330304,0.019166847299408322,3024,3024,0.5672892720306514,0.7346943562378566
단호박피자,restaurant,pizza,side,data\raw\images\VS1\B\12\B12043\04\측면\B_12_B12043_단호박피자_04_03.jpg,True,0.4764318982117065,True,0.9787507704424825,328.32729348596234,0.029817137683315377,3024,3024,0.5672892720306514,0.7346820494740055
쑥떡,restaurant,delivery_food,front,data\raw\images\VS1\C\01\C01012\24\정위\C_01_C01012_쑥떡_24_10.jpg,True,0.6054670339761252,True,0.9896436318238574,203.12423165460532,0.013465527236193243,3024,3024,0.5672892720306514,0.7346795857989935
고구마식빵,bakery,bread,front,data\raw\images\VS1\C\02\C02008\19\정위\C_02_C02008_고구마식빵_19_10.jpg,True,0.42559211297656013,True,0.973464994943108,388.8887262752827,0.03772650461576624,3024,3024,0.5672892720306514,0.7346781902106831
말차까눌레,cafe,tea,front,data\raw\images\VS1\C\02\C02037\06\단면\C_02_C02037_말차까눌레_06_08.jpg,True,0.4545912510419875,True,0.9746570788175186,374.32755229998014,0.035824804761032426,3024,3024,0.5672892720306514,0.7346554754020597
스팸김치컵밥,restaurant,delivery_food,side,data\raw\images\VS1\B\11\B11079\03\측면\B_11_B11079_스팸김치컵밥_03_03.jpg,True,0.3995010652037133,False,0.9925056102990578,185.97316387161717,0.011225585376645437,3024,3024,0.5672892720306514,0.7346536230228932
코다리냉면,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12154\29\측면\B_12_B12154_코다리냉면_29_03.jpg,True,0.5443622347808844,True,0.9871452127635432,230.80080858112822,0.017080108204044375,3024,3024,0.5672892720306514,0.7346529762744695
주꾸미삽겹살볶음,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12136\28\측면\B_12_B12136_주꾸미삽겹살볶음_28_05.jpg,True,0.5703196179208878,True,0.9909329591026388,186.7315416610985,0.011324630064562505,3024,3024,0.5672892720306514,0.7346382045483018
캘리포니아롤,restaurant,delivery_food,front,data\raw\images\VS1\B\12\B12151\14\정위\B_12_B12151_캘리포니아롤_14_10.jpg,True,0.6350097656250004,True,0.9932572288093782,159.88092962877354,0.007817920709396974,3024,3024,0.5672892720306514,0.7346341435892905
완두앙금빵,bakery,bread,front,data\raw\images\VS1\C\02\C02091\22\단면\C_02_C02091_완두앙금빵_22_07.jpg,True,0.6678914214679659,True,0.966817653093721,463.3940309400745,0.04745695130215638,3024,3024,0.5672892720306514,0.7346300769931451
메론빵,bakery,bread,side,data\raw\images\VS1\C\02\C02040\15\측면\C_02_C02040_메론빵_15_03.jpg,True,0.4854226855773797,True,0.9782794181491287,331.5838627669991,0.03024244798722235,3024,3024,0.5672892720306514,0.7346257058467807
마늘빵,bakery,bread,side,data\raw\images\VS1\C\02\C02035\12\측면\C_02_C02035_마늘빵_12_01.jpg,True,0.5991278106101545,True,0.9855224274907577,248.22949762563334,0.019356307601177635,3024,3024,0.5672892720306514,0.7346213805720604
민물새우튀김,pub,seafood_side,front,data\raw\images\VS1\B\12\B12085\27\정위\B_12_B12085_민물새우튀김_27_09.jpg,True,0.5305187692920443,True,0.988177966514281,217.67474719286125,0.015365835091338449,3024,3024,0.5672892720306514,0.7346199477771496
순살훈제양념치킨,restaurant,chicken,front,data\raw\images\VS1\B\11\B11077\11\정위\B_11_B11077_순살훈제양념치킨_11_10.jpg,True,0.41343922581709663,True,0.9944163789172422,145.94116643349898,0.0059973775520636334,3024,3024,0.5672892720306514,0.7346177799901831
마늘바게트,bakery,bread,side,data\raw\images\VS1\C\02\C02034\18\측면\C_02_C02034_마늘바게트_18_05.jpg,True,0.6283894924156667,True,0.9675690196632035,453.2714967909615,0.04613494101963681,3024,3024,0.5672892720306514,0.7345910849074859
콩나물불고기(콩불),restaurant,korean_food,side,data\raw\images\VS1\B\12\B12157\15\측면\B_12_B12157_콩나물불고기(콩불)_15_06.jpg,True,0.4485233596527008,True,0.979170916075436,434.8807928529493,0.04373310178148956,2992,2992,0.5472807577692635,0.7345900088443182
피자돈까스,restaurant,japanese_food,side,data\raw\images\VS1\B\12\B12163\23\측면\B_12_B12163_피자돈까스_23_08.jpg,True,0.4273475372229917,True,0.9888297058328896,209.02823181727885,0.014236593928394575,3024,3024,0.5672892720306514,0.7345896213401434
치킨마요덮밥,restaurant,japanese_food,side,data\raw\images\VS1\B\11\B11108\28\측면\B_11_B11108_치킨마요덮밥_28_01.jpg,True,0.43326134901826235,True,0.9523595197974672,627.4006699689004,0.06887633700179181,3024,3024,0.5672892720306514,0.7345765141441962
생크림식빵,bakery,bread,side,data\raw\images\VS1\C\02\C02061\25\측면\C_02_C02061_생크림식빵_25_05.jpg,True,0.4638831376479881,True,0.9693530079455166,432.2146867679707,0.0433849063981291,3024,3024,0.5672892720306514,0.7345762744678784
코다리냉면,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12154\30\정위\B_12_B12154_코다리냉면_30_10.jpg,True,0.5178311573487018,True,0.9847247254315648,255.65456134811637,0.020326026294628093,3024,3024,0.5672892720306514,0.7345760136929926
감자핫도그,restaurant,delivery_food,side,data\raw\images\VS1\C\02\C02003\29\측면\C_02_C02003_감자핫도그_29_04.jpg,True,0.4301364668481722,True,0.9915294939397146,176.926042594502,0.010044024793162907,3024,3024,0.5672892720306514,0.7345610439451445
계란토스트,bakery,sandwich,side,data\raw\images\VS1\B\11\B11006\03\측면\B_11_B11006_계란토스트_03_02.jpg,True,0.48604010132349673,True,0.988750052863253,208.21363329215046,0.014130206771731896,3024,3024,0.5672892720306514,0.73454444801792
브로콜리수프,restaurant,western_food,side,data\raw\images\VS1\C\04\C04001\29\측면\C_04_C04001_브로콜리수프_29_04.jpg,True,0.47255295729177216,True,0.982812424224308,276.3005221893272,0.02302240371578687,3024,3024,0.5672892720306514,0.7345415988150474
감자토스트,bakery,sandwich,side,data\raw\images\VS1\B\11\B11005\23\측면\B_11_B11005_감자토스트_23_02.jpg,True,0.5328110420265888,True,0.9951941068994401,133.8293382100201,0.004415564024375726,3024,3024,0.5672892720306514,0.7345347356793048
감자토스트,bakery,sandwich,side,data\raw\images\VS1\B\11\B11005\23\측면\B_11_B11005_감자토스트_23_05.jpg,True,0.5676269531250026,True,0.9950087768359365,135.62966253288968,0.004650687683297856,3024,3024,0.5672892720306514,0.7345261613920382
모시송편,restaurant,korean_food,side,data\raw\images\VS1\C\01\C01006\16\측면\C_01_C01006_모시송편_16_06.jpg,True,0.49317402103607005,True,0.971461648036759,405.5037095563924,0.03989643345156497,3024,3024,0.5672892720306514,0.7345111719059383
단호박피자,restaurant,pizza,side,data\raw\images\VS1\B\12\B12043\04\측면\B_12_B12043_단호박피자_04_04.jpg,True,0.4751817347473923,True,0.9777240123474642,333.2630299954666,0.03046174844197047,3024,3024,0.5672892720306514,0.734502944197231
새우피자(팬),pub,seafood_side,front,data\raw\images\VS1\B\11\B11061\07\정위\B_11_B11061_새우피자(팬)_07_09.jpg,True,0.4932484063624852,True,0.9727576168604868,390.16216594555794,0.03789281675791097,3024,3024,0.5672892720306514,0.7344992392143259
닭윙간장치킨,restaurant,chicken,side,data\raw\images\VS1\B\11\B11026\19\측면\B_11_B11026_닭윙간장치킨_19_05.jpg,True,0.45334903762511536,True,0.9851581785058298,362.31650211015614,0.03425615291744272,2992,2992,0.5472807577692635,0.734490797800627
치킨샐러드,cafe,brunch,front,data\raw\images\VS1\B\12\B12147\21\정위\B_12_B12147_치킨샐러드_21_09.jpg,True,0.4610908035207641,True,0.9751077367418107,362.2482692902331,0.03424724166180112,3024,3024,0.5672892720306514,0.7344751601595011
단호박샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12042\09\측면\B_12_B12042_단호박샐러드_09_01.jpg,True,0.41203495041212,True,0.9868055174123712,227.79738958158234,0.01668785951002913,3024,3024,0.5672892720306514,0.7344726179303148
딸기샌드위치,cafe,brunch,front,data\raw\images\VS1\B\11\B11030\14\정위\B_11_B11030_딸기샌드위치_14_09.jpg,True,0.6130081033817457,True,0.994544575139066,138.23641007210202,0.004991130797641239,3024,3024,0.5672892720306514,0.7344549895058456
마늘바게트,bakery,bread,front,data\raw\images\VS1\C\02\C02034\18\단면\C_02_C02034_마늘바게트_18_07.jpg,True,0.5837074329041169,True,0.9663285916700308,462.2561184620328,0.04730833910935777,3024,3024,0.5672892720306514,0.7344536361274784
코다리냉면,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12154\29\정위\B_12_B12154_코다리냉면_29_09.jpg,True,0.576257135008089,True,0.9821828558048651,278.8733873435929,0.023358421766145696,3024,3024,0.5672892720306514,0.7344199318992863
빈대떡,restaurant,delivery_food,front,data\raw\images\VS1\B\12\B12097\09\정위\B_12_B12097_빈대떡_09_10.jpg,True,0.42420694103310597,True,0.9694506553746592,424.87883120220147,0.04242683835447868,3024,3024,0.5672892720306514,0.7344139550878911
캘리포니아롤,restaurant,delivery_food,side,data\raw\images\VS1\B\12\B12151\14\측면\B_12_B12151_캘리포니아롤_14_04.jpg,True,0.45553150702199907,True,0.9969148711649806,109.40596132098129,0.0012258533347862764,3024,3024,0.5672892720306514,0.734413022821049
브로콜리수프,restaurant,western_food,front,data\raw\images\VS1\C\04\C04001\29\정위\C_04_C04001_브로콜리수프_29_09.jpg,True,0.5054789366451362,True,0.9782958085979333,322.8086530484985,0.029096399249995818,3024,3024,0.5672892720306514,0.7344014132339768
카이센동,restaurant,delivery_food,side,data\raw\images\VS1\A\14\A14125\18\측면\A_14_A14125_카이센동_18_08.jpg,True,0.4300555865754501,True,0.8460314260779382,171.0372742246801,0.009274947384126682,3456,3456,0.8582375478927203,0.7344000494841149
머랭쿠키,dessert,cookie_macaron,front,data\raw\images\VS1\C\02\C02039\26\정위\C_02_C02039_머랭쿠키_26_09.jpg,True,0.4683910168537117,True,0.9818210468234372,281.8401665707232,0.02374588527937824,3024,3024,0.5672892720306514,0.7343888819075044
로제돈가스,restaurant,japanese_food,front,data\raw\images\VS1\B\11\B11035\07\정위\B_11_B11035_로제돈가스_07_10.jpg,True,0.39507074705962464,False,0.99056480275915,346.29134193862006,0.032163255406432584,3024,3024,0.5672892720306514,0.7343823863908007
치킨샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12147\21\측면\B_12_B12147_치킨샐러드_21_08.jpg,True,0.493866607572398,True,0.9793647457858141,308.4076805756788,0.027215621827376097,3024,3024,0.5672892720306514,0.734345938905817
모시떡,restaurant,delivery_food,front,data\raw\images\VS1\C\01\C01005\22\단면\C_01_C01005_모시떡_22_07.jpg,True,0.472259647288302,True,0.9903561375930016,181.36276845997435,0.010623464400722928,3024,3024,0.5672892720306514,0.7343249249626427
버터크림빵,bakery,bread,front,data\raw\images\VS1\C\02\C02053\30\단면\C_02_C02053_버터크림빵_30_08.jpg,True,0.33652194479020114,False,0.9570091841120647,2690.168573459934,0.3382753174048786,3024,3024,0.5672892720306514,0.7343079112106187
반미샌드위치,cafe,brunch,side,data\raw\images\VS1\B\11\B11043\13\측면\B_11_B11043_반미샌드위치_13_02.jpg,True,0.4041564606954368,True,0.9945965293548727,131.63743137989303,0.00412929940673482,3024,3024,0.5672892720306514,0.7342982094924064
누드김밥,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11018\25\측면\B_11_B11018_누드김밥_25_08.jpg,True,0.449663078203442,True,0.9850895538429778,240.78123826993553,0.01838355954124959,3024,3024,0.5672892720306514,0.7342969688657408
생크림식빵,bakery,bread,front,data\raw\images\VS1\C\02\C02061\25\정위\C_02_C02061_생크림식빵_25_10.jpg,True,0.4360757626317222,True,0.9623111062068467,501.80307188975735,0.052473199835301125,3024,3024,0.5672892720306514,0.7342813626337119
초코파운드,restaurant,delivery_food,front,data\raw\images\VS1\C\02\C02116\26\단면\C_02_C02116_초코파운드_26_07.jpg,True,0.42384947617459,True,0.9850278860645327,240.86981342813678,0.01839512752098598,3024,3024,0.5672892720306514,0.7342807821281546
양념반후라이드반치킨(뼈),restaurant,chicken,front,data\raw\images\VS1\B\11\B11082\23\정위\B_11_B11082_양념반후라이드반치킨(뼈)_23_10.jpg,True,0.5624997109492426,True,0.9817204301075267,278.5797636751472,0.0233200743026392,3024,3024,0.5672892720306514,0.7342735346973834
캘리포니아롤,restaurant,delivery_food,side,data\raw\images\VS1\B\12\B12151\14\측면\B_12_B12151_캘리포니아롤_14_01.jpg,True,0.49307313257334223,True,0.9967461205943943,105.90590816309765,0.0007687438604267652,3024,3024,0.5672892720306514,0.7342709757550013
들깨수제비,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12060\21\측면\B_12_B12060_들깨수제비_21_01.jpg,True,0.45764657754786936,True,0.9978094194961665,208.4770853958725,0.014164613807059356,2992,2992,0.5472807577692635,0.7342678622756513
바지락칼국수,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12087\16\정위\B_12_B12087_바지락칼국수_16_09.jpg,True,0.4626275689235083,True,0.9914455096649436,166.55606594758686,0.008689698341430378,3024,3024,0.5672892720306514,0.7342649833723668
훈제치킨(뼈),restaurant,chicken,side,data\raw\images\VS1\B\11\B11132\27\측면\B_11_B11132_훈제치킨(뼈)_27_01.jpg,True,0.5399652907064385,True,0.9775123578250181,326.13857127215243,0.029531288978869245,3024,3024,0.5672892720306514,0.7342533559478769
